-0.94769156         0.10228658        -0.30235443
-0.96277809         0.05443473        -0.26475504
-0.97616106         0.06200374        -0.20800279
-0.97548187         0.12618040        -0.18031535
-0.95942557         0.17443293        -0.22153062
-0.94669127         0.16601546        -0.27606973
 0.86466837        -0.50200677        -0.01837963
 0.83513206        -0.54940897         0.02653888
 0.80205768        -0.59722340         0.00525469
 0.79451144        -0.60414845        -0.06128771
 0.81775028        -0.56730753        -0.09719427
 0.85516185        -0.51324773        -0.07262907
-0.55597913         0.81300414         0.17294951
-0.61502045         0.77113706         0.16461335
-0.63185269         0.73999900         0.23057222
-0.57939303         0.76602709         0.27839914
-0.53469265         0.81097031         0.23755194
-0.01315248         0.21936978        -0.97555310
-0.07148647         0.19230931        -0.97872710
-0.11733282         0.22067802        -0.96826351
-0.11535662         0.28950918        -0.95019859
-0.06496782         0.31581998        -0.94659227
-0.01093595         0.28846586        -0.95742774
 0.91205156        -0.40811768        -0.04002463
 0.90600550        -0.41030902        -0.10392608
 0.92557698        -0.35259637        -0.13777924
 0.94871742        -0.30107754        -0.09637185
 0.95068473        -0.30746141        -0.04081550
 0.93362832        -0.35812205        -0.00931173
-0.06350185        -0.39902565         0.91473818
-0.05681318        -0.45390442         0.88923740
 0.00658948        -0.47956774         0.87748009
 0.05536846        -0.44238624         0.89511377
 0.04769429        -0.38992316         0.91961145
-0.01358757        -0.36781195         0.92980087
-0.76706451        -0.29893842        -0.56766874
-0.80038983        -0.29736388        -0.52052927
-0.82842314        -0.24651244        -0.50293803
-0.82439899        -0.19497097        -0.53136861
-0.77997434        -0.19266953        -0.59541452
-0.75573373        -0.23159787        -0.61255932
-0.36866158        -0.07325087        -0.92667305
-0.31388584        -0.04530475        -0.94837922
-0.26321545        -0.08174280        -0.96126771
-0.26532060        -0.14430414        -0.95330018
-0.32158464        -0.17204884        -0.93111891
-0.37205327        -0.13574083        -0.91823250
 0.64439356         0.35545519        -0.67705882
 0.60102928         0.34770527        -0.71962821
 0.55491990         0.39534739        -0.73195922
 0.55778742         0.44664881        -0.69955570
 0.60139477         0.45719266        -0.65520924
 0.64633483         0.40862638        -0.64441895
 0.56280327        -0.51418108         0.64720190
 0.55586576        -0.46593559         0.68841648
 0.50836843        -0.46326280         0.72591269
 0.46071067        -0.51317549         0.72415233
 0.46848983        -0.55945271         0.68376160
 0.51703793        -0.56241775         0.64525807
 0.08434450         0.02481590        -0.99612761
 0.13851814        -0.01170935        -0.99029064
 0.13465254        -0.07193200        -0.98827851
 0.07557225        -0.10320622        -0.99178493
 0.02216931        -0.06597325        -0.99757510
 0.02523472        -0.00537659        -0.99966717
-0.96353203        -0.22027297         0.15194018
-0.97877151        -0.17207231         0.11134373
-0.98186207        -0.18292987         0.04983443
-0.96998447        -0.24174851         0.02622546
-0.95439196        -0.29055193         0.06866982
-0.95163071        -0.27905288         0.12856314
-0.57746416        -0.16080920         0.80042213
-0.53165370        -0.14559363         0.83435410
-0.52131224        -0.08130053         0.84948444
-0.56222737        -0.03687568         0.82616013
-0.60799909        -0.05146622         0.79226780
-0.61949575        -0.11632862         0.77633280
 0.20980386         0.72124308         0.66014451
 0.18493731         0.75836778         0.62504125
 0.12373608         0.77171350         0.62381697
 0.08387116         0.73948896         0.66792345
 0.11099948         0.69740987         0.70802444
 0.16873890         0.68748164         0.70632583
-0.23091699         0.91911191         0.31923446
-0.20979194         0.90097606         0.37977552
-0.15521942         0.90620083         0.39332816
-0.11056799         0.92900836         0.35315469
-0.13733263         0.94867527         0.28487697
-0.18527350         0.94327319         0.27551645
-0.11543217        -0.85200638        -0.51064730
-0.16314860        -0.86963719        -0.46595466
-0.22376616        -0.84974831        -0.47734329
-0.23683022        -0.81562722        -0.52788597
-0.19154654        -0.79979694        -0.56888896
-0.12643215        -0.82095093        -0.55682540
-0.31511402        -0.53255171        -0.78555197
-0.30669653        -0.59021139        -0.74671799
-0.34828767        -0.60862666        -0.71293008
-0.40644714        -0.57701123        -0.70841998
-0.41510689        -0.52295673        -0.74444789
-0.36731812        -0.50312501        -0.78226763
 0.68460196         0.19377486         0.70268875
 0.71166974         0.24347192         0.65897471
 0.69023895         0.29757464         0.65956008
 0.64168185         0.31607226         0.69881523
 0.61529475         0.27117109         0.74018824
 0.63674766         0.21374337         0.74085504
-0.10933542        -0.48969015         0.86501408
-0.16836090        -0.46112159         0.87121838
-0.21799001        -0.48787731         0.84525508
-0.21505202        -0.54536146         0.81014413
-0.15428042        -0.57321018         0.80475312
-0.10149601        -0.53395092         0.83940160
 0.07187494        -0.16110259        -0.98431700
 0.01095712        -0.19263324        -0.98120964
-0.04167897        -0.15578233        -0.98691171
-0.03901629        -0.09731960        -0.99448806
 0.41062051        -0.50722694         0.75770158
 0.35956705        -0.55489731         0.75020027
 0.36784512        -0.60065085         0.70986509
 0.41791603        -0.60610271         0.67674643
-0.46213830        -0.73773056         0.49211964
-0.50357294        -0.69260800         0.51643807
-0.55248421        -0.67658019         0.48682684
-0.56765062        -0.70360827         0.42744374
-0.52622980        -0.74885839         0.40285638
-0.47601667        -0.76486421         0.43404022
 0.70056397         0.14274067         0.69916755
 0.66516930         0.08768088         0.74152672
 0.68251020         0.03248320         0.73015392
 0.72428077         0.01776966         0.68927616
 0.75532150         0.07407614         0.65115452
 0.74575740         0.11788586         0.65570480
-0.11598646        -0.36534873        -0.92361653
-0.05467412        -0.33638433        -0.94013637
-0.00315646        -0.37018618        -0.92895222
-0.00565563        -0.42304140        -0.90609270
-0.06609295        -0.45131770        -0.88991237
-0.11264097        -0.42620429        -0.89758664
-0.01953497        -0.29375380         0.95568144
 0.02045407        -0.27386314         0.96155119
 0.03660743        -0.20039460         0.97903109
 0.01605007        -0.17268717         0.98484594
-0.03656123        -0.16650245         0.98536301
-0.08359641        -0.21230847         0.97362041
-0.06252795        -0.27695608         0.95884597
 0.05685633        -0.34087792        -0.93838668
 0.10887305        -0.37450597        -0.92081046
