 0.84268028        -0.28267798        -0.45823917
 0.82854933        -0.32605711        -0.45518425
 0.80360496        -0.34455207        -0.48528656
 0.79074687        -0.31997639        -0.52185684
 0.80479538        -0.27537146        -0.52580881
 0.82897300        -0.25882241        -0.49579704
 0.17134567         0.66381437        -0.72800493
 0.14941661         0.64037281        -0.75339055
 0.09422840         0.65051728        -0.75362355
 0.07992421         0.67581040        -0.73272949
 0.10027675         0.70145899        -0.70562023
 0.15278897         0.69597888        -0.70161879
-0.63075143         0.43633470        -0.64168888
-0.60960919         0.42257947        -0.67067361
-0.62020838         0.37089881        -0.69121319
-0.63843316         0.35402474        -0.68342495
-0.67363340         0.37047407        -0.63950533
-0.66169482         0.41593513        -0.62382519
-0.67975998        -0.32210904        -0.65891737
-0.65915751        -0.29425910        -0.69204259
-0.62652928        -0.30901754        -0.71552026
-0.61066478        -0.34972906        -0.71047735
-0.62906224        -0.37860581        -0.67892432
-0.66381782        -0.36361513        -0.65355170
-0.70905292        -0.59656328         0.37597376
-0.73721242        -0.56744176         0.36678031
-0.75884253        -0.56536257         0.32330039
-0.74620879        -0.59827453         0.29195905
-0.71900630        -0.62671727         0.30042559
-0.69730008        -0.62969929         0.34241986
 0.14604361         0.98182303         0.12122241
 0.16075818         0.97429824         0.15779667
 0.20726630         0.96432453         0.16467789
 0.23462392         0.96371192         0.12732245
 0.22005044         0.97137076         0.08953594
 0.17480378         0.98116374         0.08222733
 0.91220564         0.24770722        -0.32637709
 0.89180887         0.27820024        -0.35676539
 0.88263440         0.31944522        -0.34483504
 0.88888687         0.33371788        -0.31386694
 0.91366661         0.30546966        -0.26814467
 0.92291856         0.26423565        -0.28000137
 0.24156447         0.73401892        -0.63471466
 0.22053814         0.76150072        -0.60949123
 0.23901141         0.78164053        -0.57611763
 0.28644955         0.77303982        -0.56600004
 0.30812714         0.74569249        -0.59076256
 0.29088899         0.72475237        -0.62459397
-0.70728344         0.32590991         0.62732202
-0.68441916         0.30565652         0.66192484
-0.64939928         0.33143267         0.68442160
-0.64159423         0.36896655         0.67247349
-0.66419446         0.39031422         0.63757396
-0.69945717         0.36335677         0.61541152
 0.36305749         0.73357594         0.57450455
 0.36679253         0.76377374         0.53114301
 0.34254330         0.78113979         0.52200079
 0.30029938         0.78525698         0.54147172
 0.29106405         0.76187795         0.57863957
 0.31729034         0.73848999         0.59494478
-0.69282413        -0.08316313         0.71629506
-0.67094213        -0.06075232         0.73901683
-0.67262590        -0.01924325         0.73973238
-0.70128202         0.00338712         0.71287596
-0.73440307        -0.03238183         0.67794061
-0.72922593        -0.05934854         0.68169451
 0.97968394         0.08630013        -0.18102968
 0.97852069         0.12374621        -0.16487621
 0.98399365         0.13187039        -0.11986155
 0.99235094         0.08261485        -0.09172997
